titulo,autor,disponibilidad,link,categoria,moneda,precio_numero
LA SINGULARIDAD DE LO VIVO,MIGUEL BENASAYAG,Disponible,/p/la-singularidad-de-lo-vivo/159229/269420,Ciencias sociales,UYU,756.5
LA COCINA DE MARX,SANDRO MEZZADRA,Disponible,/p/la-cocina-de-marx/140407/146014,Ciencias sociales,UYU,926.5
¿POR QUE CLASIFICAMOS?,VERENA STOLCKE,Disponible,/p/-iquest-por-que-clasificamos-/173418/277277,Ciencias sociales,UYU,1266.5
DE LA GUERRA,CARL VON CLAUSEWITZ,Disponible,/p/de-la-guerra/138748/144239,Ciencias sociales,UYU,756.5
LA MENTE AUSENTE,MARILYNNE ROBINSON,Disponible,/p/la-mente-ausente/133321/138489,Ciencias sociales,UYU,714.0
POSIBILIDADES,DAVID GRAEBER,Disponible,/p/posibilidades/173434/277293,Ciencias sociales,UYU,1487.5
LA NEGACIÓN DE LA VIRTUD,"AGULLES, JUANMA",Disponible,/p/la-negacion-de-la-virtud/149929/259482,Ciencias sociales,UYU,926.5
LA CONVIVENCIALIDAD,"ILLICH, IVAN",Disponible,/p/la-convivencialidad/149921/259474,Ciencias sociales,UYU,1011.5
LA CULTURA ES MALA PARA TI,VV.AA.,Disponible,/p/la-cultura-es-mala-para-ti/149834/259386,Ciencias sociales,UYU,1521.5
UN MUNDO CHI'XI ES POSIBLE,SILVIA RIVERA CUSICANQUI,Disponible,/p/un-mundo-chi-039-xi-es-posible/101631/137861,Ciencias sociales,UYU,756.5
PENSAR DESPUÉS DE GAZA,FRANCO BERARDI BIFO,Disponible,/p/pensar-despues-de-gaza/169660/273695,Ciencias sociales,UYU,671.5
CONSECUENCIAS DEL CAPITALISMO,NOAM CHOMSKY / MARV WATERSTONE,Disponible,/p/consecuencias-del-capitalismo/154268/264137,Ciencias sociales,UYU,1096.5
EL DIOS SALVAJE. ENSAYO SOBRE EL SUICIDIO,AL ALVAREZ,Disponible,/p/el-dios-salvaje-ensayo-sobre-el-suicidio/122306/125142,Ciencias sociales,UYU,841.5
SANTOS Y DAIMONES. EL POLITEISMO AFROBRA,RITA SEGATO,Disponible,/p/santos-y-daimones-el-politeismo-afrobra/157366/267437,Ciencias sociales,UYU,1096.5
A LA DERIVA POR LOS CIRCUITOS DE LA PRECARIEDAD,VV.AA.,Disponible,/p/a-la-deriva-por-los-circuitos-de-la-precariedad/174187/278059,Ciencias sociales,UYU,1011.5
POR UNA POLÍTICA A CARAPERRO,PACO VIDARTE,Disponible,/p/por-una-politica-a-caraperro/174262/278134,Ciencias sociales,UYU,816.0
"CIUDADO, COMUNIDAD Y COMUN",CRISTINA VEGA SOLÍS,Disponible,/p/ciudado-comunidad-y-comun/174203/278075,Ciencias sociales,UYU,1096.5
GRAMATICA DE LA MULTITUD,"VIRNO, PAOLO",Disponible,/p/gramatica-de-la-multitud/94328/97681,Ciencias sociales,UYU,501.5
HORIZONTES DE VISIBILIDAD,RENÉ ZAVALETA MERCADO,Disponible,/p/horizontes-de-visibilidad/121005/123787,Ciencias sociales,UYU,1436.5
ARCHIVO POLANYI VOL. 1,KARL POLANYI,Disponible,/p/archivo-polanyi-vol-1/149920/259473,Ciencias sociales,UYU,1351.5
¡ACELEREMOS LA RESONANCIA!,HARTMUT ROSA,Disponible,/p/-iexcl-aceleremos-la-resonancia-/153939/263770,Ciencias sociales,UYU,382.5
NUESTRO PATRIMONIO SALVAJE,PETER WOHLLEBEN,Disponible,/p/nuestro-patrimonio-salvaje/170433/274360,Ciencias sociales,UYU,1011.5
LA CORRIENTE DE LA HISTORIA,ALMUDENA HERNANDO,Disponible,/p/la-corriente-de-la-historia/174205/278077,Ciencias sociales,UYU,1096.5
ENTRE EL SER Y EL PODER,SANTIAGO LOPEZ PETIT,Disponible,/p/entre-el-ser-y-el-poder/174217/278089,Ciencias sociales,UYU,901.0
AFORISMOS,"SCHOPENHAUER, ARTHUR",Disponible,/p/aforismos/106942/110779,Ciencias sociales,UYU,416.5
LA VACUNA CONTRA LA INSENSATEZ,JOSÉ ANTONIO MARINA,Disponible,/p/la-vacuna-contra-la-insensatez/173629/277503,Ciencias sociales,UYU,1266.5
PENSAR,SVEND BRINKMANN,Disponible,/p/pensar/165525/271995,Ciencias sociales,UYU,671.5
EL ARTE DE CULTIVAR LA VERDADERA AMISTAD,MARCO TULIO CICERON,Disponible,/p/el-arte-de-cultivar-la-verdadera-amistad/110257/114313,Ciencias sociales,UYU,501.5
EL ARTE DE DAR Y RECIBIR,SÉNECA,Disponible,/p/el-arte-de-dar-y-recibir/120209/122970,Ciencias sociales,UYU,501.5
EL ARTE DE ENVEJECER,MARCO TULIO CICERON,Disponible,/p/el-arte-de-envejecer/111710/115829,Ciencias sociales,UYU,501.5
HANNAH ARENDT. ESTAR (POLITÍCAMENTE) EN EL MUNDO,CRISTINA SÁNCHEZ MUÑOZ,Disponible,/p/hannah-arendt-estar-politicamente-en-el-mundo/106710/110537,Ciencias sociales,UYU,671.5
MEDITACIONES SOBRE LA BELLEZA Y LA MUERTE,FRANÇOIS CHENG,Disponible,/p/meditaciones-sobre-la-belleza-y-la-muerte/172983/276867,Ciencias sociales,UYU,1275.0
PROTÁGORAS - APOLOGÍA DE SÓCRATES,PLATÓN,Disponible,/p/protagoras-apologia-de-socrates/172789/276674,Ciencias sociales,UYU,416.5
ASI HABLO ZARATUSTRA,"NIETZSCHE, FRIEDRICH",Disponible,/p/asi-hablo-zaratustra/161920/65368,Ciencias sociales,UYU,501.5
EL PRINCIPE,NICOLÁS MAQUIAVELO,Disponible,/p/el-principe/173080/76805,Ciencias sociales,UYU,416.5
AMORES - ARTE DE AMAR - SOBRE LA COSMETICA DEL ROSTRO FEMENINO - REMEDIOS CONTRA EL AMOR,OVIDIO,Disponible,/p/amores-arte-de-amar-sobre-la-cosmetica-del-rostro-femenino-remedios-contra-el-amor/170543/274456,Ciencias sociales,UYU,1105.0
CRÓNICAS DE GRAN BRETAÑA,BILL BRYSON,Disponible,/p/cronicas-de-gran-bretana/149732/259282,Ciencias sociales,UYU,1020.0
HISTORIA DE LA FILOSOFÍA EN EL SIGLO XX,CHRISTIAN DELACAMPAGNE,Disponible,/p/historia-de-la-filosofia-en-el-siglo-xx/143131/252254,Ciencias sociales,UYU,1020.0
POETICA DE ARISTOTELES,VALENTIN GARCIA YEBRA,Disponible,/p/poetica-de-aristoteles/143505/252662,Ciencias sociales,UYU,1275.0
SÉNECA,PIERRE GRIMAL,Disponible,/p/seneca/157190/267253,Ciencias sociales,UYU,1275.0
LOS GRANDES SOFISTAS EN LA ATENAS DE PERICLES,JACQUELINE DE ROMILLY,Disponible,/p/los-grandes-sofistas-en-la-atenas-de-pericles/142170/251256,Ciencias sociales,UYU,1190.0
APOLOGÍA DE SÓCRATES,PLATÓN,Disponible,/p/apologia-de-socrates/3953/4073,Ciencias sociales,UYU,671.5
LA LIBERTAD DE SER LIBRES,HANNAH ARENDT,Disponible,/p/la-libertad-de-ser-libres/102508/106167,Ciencias sociales,UYU,637.5
DIABLO Y EL FETICHISMO DE LA MERCANCIA,MICHAEL T. TAUSSIG,Disponible,/p/diablo-y-el-fetichismo-de-la-mercancia/120996/123778,Ciencias sociales,UYU,1411.0
ATLAS DE INTELIGENCIA ARTIFICIAL,GUSTAVO BELIZ,Disponible,/p/atlas-de-inteligencia-artificial/173461/277322,Ciencias sociales,UYU,1190.0
ENTRE EL AZAR Y LA NECESIDAD,DANIEL PONT MARTIN / IGNACIO GONZÁLEZ SÁNCHEZ,Disponible,/p/entre-el-azar-y-la-necesidad/173523/277387,Ciencias sociales,UYU,1011.5
LA PLANTACION Y LA COMPUTADORA,MEREDITH WHITTAKER,Disponible,/p/la-plantacion-y-la-computadora/173528/277392,Ciencias sociales,UYU,671.5
ILUSION OCCIDENTAL DE LA NATURALEZA,MARSHALL SAHLINS,Disponible,/p/ilusion-occidental-de-la-naturaleza/173526/277390,Ciencias sociales,UYU,671.5
EL MARXISMO DE MARX,"ARON, RAYMOND",Disponible,/p/el-marxismo-de-marx/98537/102042,Ciencias sociales,UYU,1615.0
WALTER BENJAMIN LA VIDA QUE SE CIERRA,CARLOS TAIBO,Disponible,/p/walter-benjamin-la-vida-que-se-cierra/173780/277647,Ciencias sociales,UYU,722.5
OBSCENIDAD QUEER,JAVIER FERNÁNDEZ GALEANO,Disponible,/p/obscenidad-queer/173430/277289,Ciencias sociales,UYU,1266.5
MAQUIAVELO CONTEMPORANEO,RICARDO ESPINOZA LOLAS,Disponible,/p/maquiavelo-contemporaneo/173428/277287,Ciencias sociales,UYU,1096.5
PUTAS IMÁGENES,ANDREA CORRALES DEVESA,Disponible,/p/putas-imagenes/173436/277295,Ciencias sociales,UYU,1096.5
PRACTICANDO ANTROPOLOGIA,BEATRIZ PÉREZ GALÁN / RAÚL SÁNCHEZ MOLINA,Disponible,/p/practicando-antropologia/173435/277294,Ciencias sociales,UYU,1266.5
LOS PANICOS MORALES DE GENERO,KONSTANTINOS ARGYRIOU,Disponible,/p/los-panicos-morales-de-genero/173431/277290,Ciencias sociales,UYU,1181.5
SOBRE LA FORTUNA,BOECIO,Disponible,/p/sobre-la-fortuna/172043/275897,Ciencias sociales,UYU,297.5
REMEDIOS CONTRA LA FELICIDAD,FRANCESCO PETRARCA,Disponible,/p/remedios-contra-la-felicidad/172962/276846,Ciencias sociales,UYU,297.5
REMEDIOS CONTRA LA DESDICHA,FRANCESCO PETRARCA,Disponible,/p/remedios-contra-la-desdicha/172960/276844,Ciencias sociales,UYU,297.5
ELOGIO DE LA PAZ,BARTOLOMEO PLATINA,Disponible,/p/elogio-de-la-paz/172961/276845,Ciencias sociales,UYU,297.5
UN MUNDO COMUN,MARINA GARCES,Disponible,/p/un-mundo-comun/173439/277298,Ciencias sociales,UYU,926.5
EL SUBLIME OBJETO DE LA IDEOLOGÍA,SLAVOJ ZIZEK,Disponible,/p/el-sublime-objeto-de-la-ideologia/912/921,Ciencias sociales,UYU,1190.0
SHANZHAI,BYUNG-CHUL HAN,Disponible,/p/shanzhai/94645/98015,Ciencias sociales,UYU,697.0
LA VIDA ESPECTRAL,"SADIN, ÉRIC",Disponible,/p/la-vida-espectral/149235/258767,Ciencias sociales,UYU,816.0
DEVENIR ANIMAL. UNA COSMOLOGÍA TERRESTRE,DAVID ABRAM,Disponible,/p/devenir-animal-una-cosmologia-terrestre/143295/252428,Ciencias sociales,UYU,833.0
SUMARIO DE PLANTAS OFICIOSAS,EFRÉN GIRALDO,Disponible,/p/sumario-de-plantas-oficiosas/144136/253371,Ciencias sociales,UYU,671.5
NATURALEZAS,RALPH WALDO EMERSON,Disponible,/p/naturalezas/145662/254982,Ciencias sociales,UYU,935.0
EL ARTE URBANO,VV.AA.,Disponible,/p/el-arte-urbano/148399/257882,Ciencias sociales,UYU,586.5
EL YO MINIMALISTA Y OTRAS CONVERSACIONES,MICHEL FOUCAULT,Disponible,/p/el-yo-minimalista-y-otras-conversaciones/98369/101863,Ciencias sociales,UYU,1096.5
UN VERANO CON MAQUIAVELO,"BOUCHERON, PATRICK",Disponible,/p/un-verano-con-maquiavelo/129187/132670,Ciencias sociales,UYU,586.5
"EL TRAJE. FORMA, FUNCIÓN Y ESTILO",CHRISTOPHER BREWARD,Disponible,/p/el-traje-forma-funcion-y-estilo/152511/262245,Ciencias sociales,UYU,1011.5
EL LIBRO DEL TÉ,KAKUZO OKAKURA,Disponible,/p/el-libro-del-te/121549/124352,Ciencias sociales,UYU,1181.5
UN MILLÓN DE CUARTOS PROPIOS,TAMARA TENENBAUM,Disponible,/p/un-millon-de-cuartos-propios/159218/269409,Ciencias sociales,UYU,756.5
ABOLICION,ANGELA Y. DAVIS,Disponible,/p/abolicion/173419/277278,Ciencias sociales,UYU,1096.5
"ABSTRACCIÓN. PALABRA, SONIDO, IMAGEN",AMELIA GAMONEDA & MARTA CURESES (EDS.),Disponible,/p/abstraccion-palabra-sonido-imagen/155470/265455,Ciencias sociales,UYU,1266.5
RETÓRICA,ARISTÓTELES,Disponible,/p/retorica/150983/260592,Ciencias sociales,UYU,246.5
LA DECONSTRUCCIÓN DEL SEXO,JEAN-LUC NANCY,Disponible,/p/la-deconstruccion-del-sexo/172858/276748,Ciencias sociales,UYU,671.5
VACIO Y UNIDAD,MIGUEL SARALEGUI BENITO,Disponible,/p/vacio-y-unidad/172128/275982,Ciencias sociales,UYU,1181.5
UN LIBRO SOBRE JANUS PANNONIUS,ALFONSO LOMBANA SANCHEZ,Disponible,/p/un-libro-sobre-janus-pannonius/172127/275981,Ciencias sociales,UYU,1011.5
TRES ENSAYOS SOBRE EL PROBLEMA DEL ESPIRITU CAPITALISTA,MAX SCHELER,Disponible,/p/tres-ensayos-sobre-el-problema-del-espiritu-capitalista/172125/275979,Ciencias sociales,UYU,671.5
TRANSMISION DEL CONOCIMIENTO EN LA ATENAS DEMOCRATICA,VV.AA.,Disponible,/p/transmision-del-conocimiento-en-la-atenas-democratica/172123/275977,Ciencias sociales,UYU,1436.5
LA SILOGÍSITICA DE ARISTOTELES,ANTONIO BENITEZ LOPEZ,Disponible,/p/la-silogisitica-de-aristoteles/172117/275971,Ciencias sociales,UYU,1181.5
MEDIOS CALIENTES,HITO STEYERL,Disponible,/p/medios-calientes/171498/275356,Ciencias sociales,UYU,1011.5
LA RELACIÓN SOCRATICA,BEATRIZ BOSSI,Disponible,/p/la-relacion-socratica/172113/275967,Ciencias sociales,UYU,833.0
OBRAS COMPLETAS Y BIOGRAFIAS. BARUJ SPINOZA,BARUJ SPINOZA,Disponible,/p/obras-completas-y-biografias-baruj-spinoza/172106/275960,Ciencias sociales,UYU,3901.5
SUEÑO DE YUGOSLAVIA,"CUMPLIDO MORA, JORDI",Disponible,/p/sueno-de-yugoslavia/154307/264176,Ciencias sociales,UYU,1351.5
UNA INTRODUCCION A LA SOCIEDAD JAPONESA,"SUGIMOTO, YOSHIO",Disponible,/p/una-introduccion-a-la-sociedad-japonesa/154301/264170,Ciencias sociales,UYU,1436.5
ECOCIDIO,"WHYTE, DAVID",Disponible,/p/ecocidio/154276/264145,Ciencias sociales,UYU,1011.5
MILICIAS ANTIFASCISTAS,"BERGER MULATTIERI, GONZALO",Disponible,/p/milicias-antifascistas/154304/264173,Ciencias sociales,UYU,1181.5
CUERPO MULTIPLE,"MOL, ANNEMARIE",Disponible,/p/cuerpo-multiple/154270/264139,Ciencias sociales,UYU,1266.5
ANTROPOLOGIA DE JAPON,BLAI GUARNÉ (ED.),Disponible,/p/antropologia-de-japon/154253/264122,Ciencias sociales,UYU,1351.5
BIOPOLITICA DEL ARMARIO,"SÁEZ DEL ÁLAMO, JAVIER",Disponible,/p/biopolitica-del-armario/154261/264130,Ciencias sociales,UYU,1096.5
CRITICA DEL PENSAMIENTO,"ESTEBAN, MARI LUZ",Disponible,/p/critica-del-pensamiento/154269/264138,Ciencias sociales,UYU,1351.5
EL IDEA DE LA PAZ PERPETUA Y EL PACIFISMO,MAX SCHELER,Disponible,/p/el-idea-de-la-paz-perpetua-y-el-pacifismo/172097/275951,Ciencias sociales,UYU,799.0
LA FILOSOFIA DE LA MENTE DE JOHN SEARLE,ASIER ARIAS DOMÍNGUEZ,Disponible,/p/la-filosofia-de-la-mente-de-john-searle/172093/275947,Ciencias sociales,UYU,756.5
FILOSOFIA DE LA CIENCIA,GILIAN BARKER,Disponible,/p/filosofia-de-la-ciencia/172092/275946,Ciencias sociales,UYU,1181.5
ESCRITOS SOBRE FORMACIÓN Y LENGUAJE,WILHELM VON HUMBOLDT,Disponible,/p/escritos-sobre-formacion-y-lenguaje/172086/275940,Ciencias sociales,UYU,1181.5
MANIFIESTO POR UN DERECHO DE IZQUIERDA,ROBERTO GARGARELLA,Disponible,/p/manifiesto-por-un-derecho-de-izquierda/146962/256361,Ciencias sociales,UYU,841.5
FILOSOFÍA DE LA LIBERACIÓN,"DUSSEL, ENRIQUE",Disponible,/p/filosofia-de-la-liberacion/13031/259187,Ciencias sociales,UYU,2533.0
EROS Y MITO EN PLATON,GERHARD KRUGER,Disponible,/p/eros-y-mito-en-platon/172082/275936,Ciencias sociales,UYU,833.0
ENTRE EL CORAZON Y EL CIELO,JUAN JOSE VALOR YEBENES,Disponible,/p/entre-el-corazon-y-el-cielo/172079/275933,Ciencias sociales,UYU,1096.5
CRITICA DE LA SUBJETIVIDAD NEOLIBERAL,ANTONIA RIVERA GARCÍA,Disponible,/p/critica-de-la-subjetividad-neoliberal/172070/275924,Ciencias sociales,UYU,1351.5
CORRESPONDENCIA. SPINOZA,BENEDICTUS DE SPINOZA,Disponible,/p/correspondencia-spinoza/172068/275922,Ciencias sociales,UYU,1096.5
CARISMA SIN LIDERES,NICOLAS PETEL ROCHETTE,Disponible,/p/carisma-sin-lideres/172066/275920,Ciencias sociales,UYU,833.0
LOS CARACTERES DE LA EDAD CONTEMPORANEA,JOHAN GOTTLIEB FICHTE,Disponible,/p/los-caracteres-de-la-edad-contemporanea/172065/275919,Ciencias sociales,UYU,926.5
BIOÉTICA NARRATIVA APLICADA,TOMAS DOMINGO MORATALLA / LYDIA FEITA GRANDE,Disponible,/p/bioetica-narrativa-aplicada/172060/275914,Ciencias sociales,UYU,833.0
BIOÉTICA NARRATIVA,TOMAS DOMINGO MORATALLA / LYDIA FEITA GRANDE,Disponible,/p/bioetica-narrativa/172058/275912,Ciencias sociales,UYU,833.0
ARITSTOTELES METAFISICO,FRANCISCO LEÓN FLORIDO / ARISTÓTELES,Disponible,/p/aritstoteles-metafisico/172056/275910,Ciencias sociales,UYU,1181.5
EL ANIMAL ARTIFICIAL,FRANÇOIS JARAN,Disponible,/p/el-animal-artificial/172053/275907,Ciencias sociales,UYU,544.0
LA LEY DE HEISENBERG,IDA VITALE,Disponible,/p/la-ley-de-heisenberg/162195/271041,Ciencias sociales,UYU,544.0
PEQUEÑO TRATADO SOBRE LA AMISTAD,JOANA D'ALESSIO,Disponible,/p/pequeno-tratado-sobre-la-amistad/142835/251946,Ciencias sociales,UYU,467.5
EXASPERACIÓN DE LA FILOSOFÍA. TOMO I. EL MUNDO DE LEIBNIZ,GILLES DELEUZE,Disponible,/p/exasperacion-de-la-filosofia-tomo-i-el-mundo-de-leibniz/159837/270056,Ciencias sociales,UYU,833.0
¿QUÉ ES LA PRAGMATICA INTERCULTURAL?,CARMEN MAÍZ ARÉVALO,Disponible,/p/-iquest-que-es-la-pragmatica-intercultural-/172047/275901,Ciencias sociales,UYU,756.5
WITTGENSTEIN EN 90 MINUTOS,PAUL STRATHERN,Disponible,/p/wittgenstein-en-90-minutos/173101/102657,Ciencias sociales,UYU,544.0
TOMAS DE AQUINO EN 90 MINUTOS,PAUL STRATHERN,Disponible,/p/tomas-de-aquino-en-90-minutos/56743/58650,Ciencias sociales,UYU,501.5
NUEVA IMAGEN DEL MUNDO,AGUSTIN GONZÁLEZ RUIZ,Disponible,/p/nueva-imagen-del-mundo/98665/102178,Ciencias sociales,UYU,569.5
MAQUINACION Y EL PRIVILEGIO. GOBIERNO DE LAS UNIVERSIDADES,JOSÉ CARLOS BERMEJO BARRERA,Disponible,/p/maquinacion-y-el-privilegio-gobierno-de-las-universidades/99759/103342,Ciencias sociales,UYU,544.0
MANUAL PRACTICAS TRABAJO SOCIAL EN TERCERA EDAD,ANGELICA ET AL. MAJOS,Disponible,/p/manual-practicas-trabajo-social-en-tercera-edad/99097/102631,Ciencias sociales,UYU,501.5
MANUAL PRACTICAS TRABAJO SOCIAL EN CAMPO MARGINACION,ISABEL TRIGUEROS GUARDIOLA,Disponible,/p/manual-practicas-trabajo-social-en-campo-marginacion/99328/102871,Ciencias sociales,UYU,501.5
LEIBNIZ EN 90 MINUTOS,PAUL STRATHERN,Disponible,/p/leibniz-en-90-minutos/99266/102805,Ciencias sociales,UYU,501.5
HUME EN 90 MINUTOS,PAUL STRATHERN,Disponible,/p/hume-en-90-minutos/173044/102701,Ciencias sociales,UYU,501.5
ENSEÑANZA DE LAS CIENCIAS,ANDRÉ GIORDAN,Disponible,/p/ensenanza-de-las-ciencias/98849/102369,Ciencias sociales,UYU,501.5
ENSAYOS SOBRE LITERATURA FILOSOFICA,RAFAEL GARCÍA ALONSO,Disponible,/p/ensayos-sobre-literatura-filosofica/99243/102780,Ciencias sociales,UYU,501.5
BERKELEY EN 90 MINUTOS,PAUL STRATHERN,Disponible,/p/berkeley-en-90-minutos/173031/102791,Ciencias sociales,UYU,501.5
ARQUIMEDES Y LA PALANCA,PAUL STRATHERN,Disponible,/p/arquimedes-y-la-palanca/99205/102743,Ciencias sociales,UYU,501.5
ETNOGRAFIA DE LOS ANTROPOLOGOS EN EEUU,JOSE ANTONIO FERNANDEZ DE ROTA,Disponible,/p/etnografia-de-los-antropologos-en-eeuu/100026/103615,Ciencias sociales,UYU,1351.5
SOBRE EL DOLOR,CICERÓN,Disponible,/p/sobre-el-dolor/153351/263151,Ciencias sociales,UYU,297.5
SOBRE EL DESTINO,MARCO AURELIO,Disponible,/p/sobre-el-destino/153350/263150,Ciencias sociales,UYU,297.5
SOBRE LA VIUDEZ,SAN AGUSTÍN,Disponible,/p/sobre-la-viudez/153370/263170,Ciencias sociales,UYU,297.5
LA SUBLEVACIÓN,FRANCO BERARDI BIFO,Disponible,/p/la-sublevacion/104502/108238,Ciencias sociales,UYU,748.0
ALBA DEL NIHILISMO,JEAN PAUL,Disponible,/p/alba-del-nihilismo/98754/102269,Ciencias sociales,UYU,272.0
METAFISICA 4 EN 1 VOLUMEN II,"MENDEZ, CONNY",Disponible,/p/metafisica-4-en-1-volumen-ii/74383/76407,Ciencias sociales,UYU,501.5
UNA PEQUEÑA HISTORIA DE LA FILOSOFIA,"WARBURTON, NIGEL",Disponible,/p/una-pequena-historia-de-la-filosofia/64282/65833,Ciencias sociales,UYU,637.5
TENER UN ALMA. ENSAYO SOBRE LAS EXISTENCIAS VIRTUALES,ÉTIENNE SOURIAU,Disponible,/p/tener-un-alma-ensayo-sobre-las-existencias-virtuales/121296/124090,Ciencias sociales,UYU,833.0
MUERTOS A LA OBRA,VINCIANE DESPRET,Disponible,/p/muertos-a-la-obra/152114/261829,Ciencias sociales,UYU,731.0
EL DESTINO DE LAS IMAGENES,JACQUES RANCIÈRE,Disponible,/p/el-destino-de-las-imagenes/157384/267455,Ciencias sociales,UYU,756.5
EL DESEO,JEAN-LUC NANCY,Disponible,/p/el-deseo/172847/276737,Ciencias sociales,UYU,501.5
ANIMAL AMOR,HELENE CIXOUS,Disponible,/p/animal-amor/172829/276719,Ciencias sociales,UYU,501.5
PENSAMIENTOS Y REFLEXIONES,MAHATMA GANDHI,Disponible,/p/pensamientos-y-reflexiones/172870/276760,Ciencias sociales,UYU,416.5
FILOSOFÍA DEL PASAJERO,MICHAEL MARDER,Disponible,/p/filosofia-del-pasajero/172732/276617,Ciencias sociales,UYU,586.5
LA SOCIOLOGÍA ANALÍTICA,ARIEL O. DOTTORI,Disponible,/p/la-sociologia-analitica/159134/269319,Ciencias sociales,UYU,748.0
UNA TEORÍA DE LA ACCIÓN NO VIOLENTA,STELLAN VINTHAGEN,Disponible,/p/una-teoria-de-la-accion-no-violenta/159154/269339,Ciencias sociales,UYU,1037.0
SOCIOLOGIA DEL RIESGO,DAVID LE BRETON,Disponible,/p/sociologia-del-riesgo/127188/129458,Ciencias sociales,UYU,671.5
LA REALIDAD SOCIAL EN JOHN SEARLE. EJERCICIOS DE FILOSOFÍA DE LA SOCIEDAD,ARIEL O. DOTTORI,Disponible,/p/la-realidad-social-en-john-searle-ejercicios-de-filosofia-de-la-sociedad/159110/269295,Ciencias sociales,UYU,833.0
¿SIN DISTINCIÓN DE RAZA?,MAGALI BESSONE,Disponible,/p/-iquest-sin-distincion-de-raza-/159126/269311,Ciencias sociales,UYU,884.0
LA POTENCIA PLEBEYA. NUEVA EDICIÓN,ÁLVARO GARCÍA LINERA,Disponible,/p/la-potencia-plebeya-nueva-edicion/159093/269278,Ciencias sociales,UYU,1071.0
LOS NUEVOS SUJETOS DEL ACTUAR,MIGUEL BENASAYAG / BASTIEN CANY,Disponible,/p/los-nuevos-sujetos-del-actuar/157375/267446,Ciencias sociales,UYU,926.5
MÁS ALLÁ DEL OBJETIVISMO Y DEL RELATIVISMO,RICHARD J. BERNSTEIN,Disponible,/p/mas-alla-del-objetivismo-y-del-relativismo/159037/269222,Ciencias sociales,UYU,1011.5
MARXISMO Y DESARROLLO. PENSAMIENTO CRÍTICO,RONALDO MUNCK,Disponible,/p/marxismo-y-desarrollo-pensamiento-critico/159036/269221,Ciencias sociales,UYU,833.0
"MARCOS FAMILIARES, FOTOGRAFIA, NARRATIVA",MARIANNE HIRSCH,Disponible,/p/marcos-familiares-fotografia-narrativa/159033/269218,Ciencias sociales,UYU,926.5
EL INTERACCIONISMO SIMBOLICO,DAVID LE BRETON,Disponible,/p/el-interaccionismo-simbolico/159008/269193,Ciencias sociales,UYU,833.0
FUNCIONAMOS O EXISTIMOS?. UNA RESPUESTA,MIGUEL BENASAYAG,Disponible,/p/funcionamos-o-existimos-una-respuesta/157369/267440,Ciencias sociales,UYU,756.5
FANATISMOS. PRACTICAS DE CONSUMO DE LA C,LIBERTAD BORDA,Disponible,/p/fanatismos-practicas-de-consumo-de-la-c/158963/269148,Ciencias sociales,UYU,969.0
"ETICA EROTICA. POLITICA, TECNOLOGIAY GES",ABELARDO BARRA RUATA,Disponible,/p/etica-erotica-politica-tecnologiay-ges/158955/269140,Ciencias sociales,UYU,799.0
DOBLES. UNA POETICA POSCOLONIAL,VARIOS AUTORES,Disponible,/p/dobles-una-poetica-poscolonial/158926/269111,Ciencias sociales,UYU,892.5
AMORES BARBAROS. EL POLIAMOR Y EL ASEDIO,ABELARDO BARRA RUATTA,Disponible,/p/amores-barbaros-el-poliamor-y-el-asedio/158858/269043,Ciencias sociales,UYU,841.5
BREVE HISTORIA DE LA FILOSOFÍA,HUMBERTO GIANNINI,Disponible,/p/breve-historia-de-la-filosofia/148339/257817,Ciencias sociales,UYU,1011.5
SUPER-EMOCIONAL,JUANPE SANCHEZ LOPEZ,Disponible,/p/super-emocional/146856/256245,Ciencias sociales,UYU,935.0
CÓMO ESTAR EN SOLEDAD,SARA MAITLAND,Disponible,/p/como-estar-en-soledad/172674/276558,Ciencias sociales,UYU,833.0
BIOGRAFÍA DE LA LUZ,PABLO D ORS,Disponible,/p/biografia-de-la-luz/116903/120176,Ciencias sociales,UYU,1096.5
EL TIEMPO REGALADO,ANDREA KOHLER,Disponible,/p/el-tiempo-regalado/105290/109062,Ciencias sociales,UYU,671.5
DESEO POSTCAPITALISTA,MARK FISHER,Disponible,/p/deseo-postcapitalista/148213/257689,Ciencias sociales,UYU,926.5
EL PODER DE LA MENTIRA,JOAN JULIBERT,Disponible,/p/el-poder-de-la-mentira/172453/276314,Ciencias sociales,UYU,1190.0
LA RISA CANÍBAL,"BARBA, ANDRÉS",Disponible,/p/la-risa-canibal/95009/98395,Ciencias sociales,UYU,671.5
FILOSOFIA & CO 13. JUNIO 2025,VARIOS AUTORES,Disponible,/p/filosofia-amp-co-13-junio-2025/172506/276390,Ciencias sociales,UYU,416.5
SIGNOS DE IDENTIDAD,DAVID LE BRETON,Disponible,/p/signos-de-identidad/172455/276316,Ciencias sociales,UYU,1785.0
CONDUCTAS DE RIESGO,DAVID LE BRETON,Disponible,/p/conductas-de-riesgo/172444/276305,Ciencias sociales,UYU,1785.0
ESTALLIDOS DE LA VOZ,DAVID LE BRETON,Disponible,/p/estallidos-de-la-voz/172448/276309,Ciencias sociales,UYU,1785.0
LOS ULTIMOS DIAS DE IMMANUEL KANT,THOMAS DE QUINCEY,Disponible,/p/los-ultimos-dias-de-immanuel-kant/172459/276321,Ciencias sociales,UYU,935.0
