titulo,autor,precio,disponibilidad,link,categoria
EL LIBRO DEL FEMINISMO,VV.AA.,"UYU 1.181,50",Disponible,/p/el-libro-del-feminismo/149815/259366,Ciencias sociales
ARTE DE VIVIR EL (EN TIEMPOS DIFICILES),EPICTETO,UYU 833,Disponible,/p/arte-de-vivir-el-en-tiempos-dificiles-/149829/259381,Ciencias sociales
LA MISERIA DE LA TEORÍA,"THOMPSON, E. P.","UYU 1.096,50",Disponible,/p/la-miseria-de-la-teoria/150931/260534,Ciencias sociales
NI ARRIBA NI ABAJO,BARBARA EHRENREICH / JOHN EHRENREICH,"UYU 756,50",Disponible,/p/ni-arriba-ni-abajo/150932/260535,Ciencias sociales
TRATADOS BREVES DE HISTORIA NATURAL,ARISTÓTELES,"UYU 875,50",Disponible,/p/tratados-breves-de-historia-natural/152789/262554,Ciencias sociales
CALÍGULA,SUETONIO,"UYU 297,50",Disponible,/p/caligula/153335/263135,Ciencias sociales
EL EMBAUCADOR,PLAUTO,"UYU 297,50",Disponible,/p/el-embaucador/153339/263139,Ciencias sociales
LA SUERTE DE TU LADO,MARINA LARRONDO,"UYU 926,50",Disponible,/p/la-suerte-de-tu-lado/154324/264193,Ciencias sociales
PARADIGMA LEMEBEL,ARIASE BARRETTA,"UYU 1.011,50",Disponible,/p/paradigma-lemebel/156799/266845,Ciencias sociales
EXPERIENCIA Y SENTIDO COMÚN,MIGUEL BENASAYAG / BASTIEN CANY,"UYU 756,50",Disponible,/p/experiencia-y-sentido-comun/157359/267430,Ciencias sociales
POSNEOLIBERALISMO. TENSIONES Y COMPLEJID,ÁLVARO GARCÍA LINERA,"UYU 1.011,50",Disponible,/p/posneoliberalismo-tensiones-y-complejid/157367/267438,Ciencias sociales
PROBLEMAS CENTRALES EN TEORIA SOCIAL. AC,ANTHONY GIDDENS,"UYU 1.011,50",Disponible,/p/problemas-centrales-en-teoria-social-ac/157379/267450,Ciencias sociales
EL ARTE DE SER FELIZ,"SCHOPENHAUER, ARTHUR","UYU 1.181,50",Disponible,/p/el-arte-de-ser-feliz/160143/109258,Ciencias sociales
MOVIMIENTOS ANTISITÉMICOS,GIOVANNI ARRIGHI / TERENCE K.HOPKINS,UYU 833,Disponible,/p/movimientos-antisitemicos/160422/270397,Ciencias sociales
MUNDO LOCO,SLAVOJ ZIZEK,"UYU 586,50",Disponible,/p/mundo-loco/162244/271091,Ciencias sociales
EL LABERINTO DEL TIEMPO,DAVID JOU,UYU 1.326,Disponible,/p/el-laberinto-del-tiempo/170381/274308,Ciencias sociales
YO NO SOY MI CEREBRO,MARKUS GABRIEL,UYU 1.394,Disponible,/p/yo-no-soy-mi-cerebro/170394/274321,Ciencias sociales
NEOEXISTENCIALISMO,MARKUS GABRIEL,"UYU 1.181,50",Disponible,/p/neoexistencialismo/170407/274334,Ciencias sociales
EL SER HUMANO COMO ANIMAL,MARKUS GABRIEL,"UYU 1.606,50",Disponible,/p/el-ser-humano-como-animal/170414/274341,Ciencias sociales
ESTRATEGIAS CONTRA LA GENTRIFICACIÓN,LISA VOLLMER,"UYU 1.011,50",Disponible,/p/estrategias-contra-la-gentrificacion/133381/138549,Ciencias sociales
FILÓSOFOS EN LIBERTAD,"ECO, UMBERTO","UYU 1.011,50",Disponible,/p/filosofos-en-libertad/153472/263276,Ciencias sociales
UNA VIDA SIN PRINCIPIOS,HENRY DAVID THOREAU,"UYU 416,50",Disponible,/p/una-vida-sin-principios/76675/78785,Ciencias sociales
MEDIACIÓN SOCIAL,"MARTÍN SERRANO, MANUEL",UYU 748,Disponible,/p/mediacion-social/99761/103344,Ciencias sociales
CHOCOLATE SIN GRASA,SLAVOJ ZIZEK,UYU 782,Disponible,/p/chocolate-sin-grasa/121036/123819,Ciencias sociales
FILOSOFIA EN DIALOGO VOL 1,RODRIGO CÁRCAMO AGUAD,"UYU 1.011,50",Disponible,/p/filosofia-en-dialogo-vol-1/156292/266325,Ciencias sociales
CAPITALISMO Y PULSIÓN DE MUERTE,BYUNG-CHUL HAN,"UYU 586,50",Disponible,/p/capitalismo-y-pulsion-de-muerte/139355/144912,Ciencias sociales
EL GESTO DE CAIN,MASSIMO RECALCATI,"UYU 841,50",Disponible,/p/el-gesto-de-cain/171563/275438,Ciencias sociales
REANIMAR EL MUNDO,ALVAREZ VILLAREAL LINA MARCELA,UYU 1.870,Disponible,/p/reanimar-el-mundo/171573/275448,Ciencias sociales
CAMBIO,PAUL WATZLAWICK,UYU 935,Disponible,/p/cambio/171582/275457,Ciencias sociales
ENTRE HIPÓCRATES Y SÓCRATES,SERGE DANEAULT /  JEAN GRONDIN,UYU 1.445,Disponible,/p/entre-hipocrates-y-socrates/171586/275461,Ciencias sociales
FRANTZ FANON,TOMMASO SGARRO,UYU 1.020,Disponible,/p/frantz-fanon/171589/275464,Ciencias sociales
EL MONO QUE SE ENAMORO DE LOS SIMBOLOS,JULIO SANJUAN,UYU 1.530,Disponible,/p/el-mono-que-se-enamoro-de-los-simbolos/171593/275468,Ciencias sociales
¿TE ACUERDAS DE LA REVOLUCIÓN?,MAURIZIO LAZZARATO,UYU 1.309,Disponible,/p/-iquest-te-acuerdas-de-la-revolucion-/133239/138401,Ciencias sociales
EL REEMPLAZANTE,ALEXANDRE LAUMONIER,UYU 901,Disponible,/p/el-reemplazante/139658/145233,Ciencias sociales
¿QUIÉN VIO A LA CEBRA?,THIBAULT DE MEYER,"UYU 841,50",Disponible,/p/-iquest-quien-vio-a-la-cebra-/161898/270760,Ciencias sociales
DIÁLOGOS,PLATÓN,"UYU 246,50",Disponible,/p/dialogos/117337/260580,Ciencias sociales
METAFÍSICA,ARISTÓTELES,"UYU 246,50",Disponible,/p/metafisica/150978/260587,Ciencias sociales
EL CREPUSCULO DE LOS IDOLOS,FRIEDRICH NIETZSCHE,"UYU 212,50",Disponible,/p/el-crepusculo-de-los-idolos/171397/275252,Ciencias sociales
LAS CONFESIONES,JEAN-JACQUES ROUSSEAU,"UYU 501,50",Disponible,/p/las-confesiones/116666/119931,Ciencias sociales
FILOSOFÍA EN DIÁLOGO II,RODRIGO CÁRCAMO AGUAD,"UYU 1.011,50",Disponible,/p/filosofia-en-dialogo-ii/156293/266326,Ciencias sociales
ONTOLOGÍA Y DIALÉCTICA,"ADORNO, THEODOR W.","UYU 1.521,50",Disponible,/p/ontologia-y-dialectica/95058/98445,Ciencias sociales
PEQUEÑO TRATADO DE LAS GRANDES VIRTUDES,ANDRE COMTE-SPONVILLE,"UYU 1.181,50",Disponible,/p/pequeno-tratado-de-las-grandes-virtudes/148829/258340,Ciencias sociales
LOS PROCESOS DE ESTRUCTURACION CAPITALISTA,CRISTINA LUCCHINI,"UYU 489,60",Disponible,/p/los-procesos-de-estructuracion-capitalista/171630/275501,Ciencias sociales
LA SOCIEDAD Y EL ESTADO EN EL DESARROLLO DE LA ARGENTINA MODERNA,CRISTINA LUCCHINI / TORCUATO DI TELLA,"UYU 734,40",Disponible,/p/la-sociedad-y-el-estado-en-el-desarrollo-de-la-argentina-moderna/171629/275499,Ciencias sociales
LA SALUD SOCIAL,JOSE  PEREZ ADAN,"UYU 736,95",Disponible,/p/la-salud-social/171628/275498,Ciencias sociales
LA ODISEA DE LA CONCIENCIA MODERNA,RUBEN DRI,UYU 918,Disponible,/p/la-odisea-de-la-conciencia-moderna/171557/275432,Ciencias sociales
LA LLAMADA EXOTICA,ANTONIO  DOMINGUEZ REY,"UYU 1.273,30",Disponible,/p/la-llamada-exotica/171555/275430,Ciencias sociales
LA FILOSOFIA Y SU HISTORIA,JOSEP M.  BECH,"UYU 1.017,45",Disponible,/p/la-filosofia-y-su-historia/171550/275425,Ciencias sociales
COMO PROFUNDIZAR EN EL ANALISIS DE SUS COSTOS PARA TOMAR MEJORES DESICIONES EMPRESARIALES,HECTOR FAGA/ MARIANO RAMOS MEJIA,"UYU 756,50",Disponible,/p/como-profundizar-en-el-analisis-de-sus-costos-para-tomar-mejores-desiciones-empresariales/133262/138430,Economía
LA PELOTA NO ENTRA POR AZAR,FERRAN SORIANO,"UYU 841,50",Disponible,/p/la-pelota-no-entra-por-azar/103927/107642,Economía
"COACHING DE PERSONAS, NO DE PROBLEMAS",MARCIA REYNOLDS,UYU 935,Disponible,/p/coaching-de-personas-no-de-problemas/161984/270837,Economía
DICCIONARIO DE TERMINOS DE RECURSOS HUMANOS,MARTHA ALLES,UYU 1.360,Disponible,/p/diccionario-de-terminos-de-recursos-humanos/161987/270840,Economía
COMUNICACION INTERNA EN LA PRACTICA,MANUEL TESSI,UYU 1.105,Disponible,/p/comunicacion-interna-en-la-practica/174322/278194,Economía
EMPRESAS CENTRADAS EN LAS PERSONAS,"CARRERA, ALEJANDRO/  FITTE, HERNAN",UYU 1.190,Disponible,/p/empresas-centradas-en-las-personas/168474/272575,Economía
LA NUEVA ERA DE LAS MARCAS,MARCELO ROMEO,"UYU 841,50",Disponible,/p/la-nueva-era-de-las-marcas/168480/272581,Economía
PRESUPUESTO SISTEMICO,ENRIQUE HERRSCHER,"UYU 586,50",Disponible,/p/presupuesto-sistemico/71571/73441,Economía
MANUAL PRACTICO DE NEUROVENTAS,"BRAIDOT, NESTOR","UYU 586,50",Disponible,/p/manual-practico-de-neuroventas/63350/64868,Economía
CONVERSACIONES CRUCIALES,VARIOS AUTORES,"UYU 807,50",Disponible,/p/conversaciones-cruciales/129902/144421,Economía
LA PSICOLOGIA DEL DINERO,MORGAN HOUSEL,"UYU 756,50",Disponible,/p/la-psicologia-del-dinero/159236/269429,Economía
MANUAL DEL SUEÑO AMERICANO,ESTEBAN MORANO,"UYU 1.147,50",Disponible,/p/manual-del-sueno-americano/150962/260567,Economía
LA CANCIÓN DEL LÍDER,SETH GODIN,"UYU 892,50",Disponible,/p/la-cancion-del-lider/154071/263906,Economía
TERAPIA LABORAL,DRA. TESSA WEST,"UYU 841,50",Disponible,/p/terapia-laboral/176695/280582,Economía
TOMA EL CONTROL DE TU VIDA,BRIAN TRACY,"UYU 841,50",Disponible,/p/toma-el-control-de-tu-vida/158670/268848,Economía
EL PLAN FÉNIX,BRIAN TRACY,"UYU 841,50",Disponible,/p/el-plan-fenix/179584/263820,Economía
EL LEYES DEL PODER,BRIAN TRACY,"UYU 841,50",Disponible,/p/el-leyes-del-poder/160336/270312,Economía
DESPIERTA TU INTELIGENCIA,BRIAN TRACY,"UYU 841,50",Disponible,/p/despierta-tu-inteligencia/168624/272705,Economía
DOMINA EL ARTE DE LOS NEGOCIOS,BRIAN TRACY,"UYU 841,50",Disponible,/p/domina-el-arte-de-los-negocios/169066/273143,Economía
DESPIERTA TU INTELIGENCIA,"TRACY, BRIAN","UYU 841,50",Disponible,/p/despierta-tu-inteligencia/170138/274131,Economía
LA INVERSIÓN PERFECTA,DIEGO SOCOLOVSKY,"UYU 756,50",Disponible,/p/la-inversion-perfecta/148089/257559,Economía
VENDEDORES PERROS,SINGER BLAIR,"UYU 841,50",Disponible,/p/vendedores-perros/174538/278412,Economía
INVERSIÓN EN CRIPTOMONEDAS,ANDREA  REDONDO,"UYU 841,50",Disponible,/p/inversion-en-criptomonedas/138731/144225,Economía
EL METODO TAYLOR SWIFT,NICOLAS PIMENTEL,"UYU 841,50",Disponible,/p/el-metodo-taylor-swift/170535/274448,Economía
LAS 4 DISCIPLINAS DE LA EJECUCION,VARIOS AUTORES,"UYU 841,50",Disponible,/p/las-4-disciplinas-de-la-ejecucion/171714/275575,Economía
MIRADAS SOBRE LA DESIGUALDAD,BRANKO MILANOVIC,"UYU 1.266,50",Disponible,/p/miradas-sobre-la-desigualdad/154458/264334,Economía
EL SISTEMA CLOCKWORK,MICHALOWICZ MIKE,"UYU 841,50",Disponible,/p/el-sistema-clockwork/174428/278296,Economía
EL GRAN ENGAÑO,VV.AA.,"UYU 1.011,50",Disponible,/p/el-gran-engano/149009/258524,Economía
ROMPE TU SILENCIO,ELAINE LIN HERING,"UYU 841,50",Disponible,/p/rompe-tu-silencio/153701/263515,Economía
"FAMILIA RICA, FAMILIA LISTA",ROBERT T. KIYOSAKI,"UYU 926,50",Disponible,/p/familia-rica-familia-lista/173593/277461,Economía
8 LECCIONES DE LIDERAZGO MILITAR PARA EMPRENDEDORES,ROBERT T. KIYOSAKI,"UYU 926,50",Disponible,/p/8-lecciones-de-liderazgo-militar-para-emprendedores/87007/89751,Economía
LIDERAZGO,HENRY KISSINGER,"UYU 1.181,50",Disponible,/p/liderazgo/141538/258660,Economía
RUIDO,"CASS, KAHNEMANN y otros","UYU 1.011,50",Disponible,/p/ruido/124698/126602,Economía
LA CIENCIA DE LAS VENTAS,NAPOLEON HILL,"UYU 671,50",Disponible,/p/la-ciencia-de-las-ventas/172695/276579,Economía
LA RIQUEZA EMPIEZA EN TU CABEZA,GREGORIO HERNÁNDEZ,"UYU 841,50",Disponible,/p/la-riqueza-empieza-en-tu-cabeza/178942/282638,Economía
DESDE EL CAMPO,GUSTAVO GROBOCOPATEL,"UYU 841,50",Disponible,/p/desde-el-campo/169059/273136,Economía
HÁBITOS DE EQUIPO,"GILKEY, CHARLIE","UYU 926,50",Disponible,/p/habitos-de-equipo/150818/260420,Economía
ECONOMÍA PARA MATÍAS,"DE HAEDO, JAVIER","UYU 756,50",Disponible,/p/economia-para-matias/127788/130467,Economía
APRENDE A GASTAR,CRISTINA DAYZ,"UYU 841,50",Disponible,/p/aprende-a-gastar/178938/282634,Economía
¡LIDERA!,DALE CARNEGIE & ASOCIADOS,"UYU 841,50",Disponible,/p/-iexcl-lidera-/156409/266451,Economía
¡HABLA!,DALE CARNEGIE,"UYU 841,50",Disponible,/p/-iexcl-habla-/161950/270808,Economía
"CREER, CREAR, CONSTRUIR","DA COSTA PORTO, MARCELO","UYU 756,50",Disponible,/p/creer-crear-construir/127787/130466,Economía
MANUAL PRACTICO DE LOS MEJORES EQUIPOS,DANIEL COYLE,"UYU 841,50",Disponible,/p/manual-practico-de-los-mejores-equipos/137573/143049,Economía
"CREATIVIDAD, S.A.",ED CATMULL,"UYU 926,50",Disponible,/p/creatividad-s-a-/154998/264909,Economía
VENDE!,DALE CARNEGIE,"UYU 841,50",Disponible,/p/vende-/178291/282037,Economía
HABITOS DE ALTO IMPACTO,BRENDON BURCHARD,"UYU 841,50",Disponible,/p/habitos-de-alto-impacto/171254/275132,Economía
CRIPTOMONEDAS,"ARZUAGA, GONZALO","UYU 841,50",Disponible,/p/criptomonedas/87104/89867,Economía
NEURONA FINANCIERA,RODRIGO ÁLVAREZ,"UYU 807,50",Disponible,/p/neurona-financiera/162509/271313,Economía
"GANA MÁS, VIVÍ MEJOR",RODRIGO ÁLVAREZ,"UYU 807,50",Disponible,/p/gana-mas-vivi-mejor/166207/272114,Economía
¿CUAL ES TU SUEÑO?,SIMON SQUIBB,"UYU 756,50",Disponible,/p/-iquest-cual-es-tu-sueno-/179269/282953,Economía
TOMA EL CONTROL DE TU VIDA,BRIAN TRACY CON ANNA LEINBERGER,"UYU 586,50",Disponible,/p/toma-el-control-de-tu-vida/178691/282388,Economía
EL ARTE DE GASTAR DINERO,MORGAN HOUSEL,"UYU 756,50",Disponible,/p/el-arte-de-gastar-dinero/178587/282286,Economía
EL URUGUAY QUE NOS DEBEMOS,RICARDO PASCALE,"UYU 841,50",Disponible,/p/el-uruguay-que-nos-debemos/145374/254674,Economía
¿COMO LLEGO A FIN DE MES?,ANDRÉS PANASIUK,"UYU 637,50",Disponible,/p/-iquest-como-llego-a-fin-de-mes-/96364/282595,Economía
EN BUSCA DE LA EXCELENCIA,TOM PETERS,"UYU 841,50",Disponible,/p/en-busca-de-la-excelencia/168967/273044,Economía
VISUAL DOING,WILLEMIEN  BRAND,UYU 1.275,Disponible,/p/visual-doing/178140/281907,Economía
"EMPRENDER, INNOVAR, LIDERAR",NICOLAS CHIAPPARA,"UYU 756,50",Disponible,/p/emprender-innovar-liderar/178057/275196,Economía
EL RETO DE LA INNOVACIÓN EN LA EMPRESA INDUSTRIAL,VARIOS,"UYU 756,50",Disponible,/p/el-reto-de-la-innovacion-en-la-empresa-industrial/1665/1686,Economía
DICCIONARIO DE TÉRMINOS. RECURSOS HUMANOS,MARTHA ALLES,UYU 935,Disponible,/p/diccionario-de-terminos-recursos-humanos/4575/4721,Economía
LA PARADOJA,JAMES C. HUNTER,"UYU 807,50",Disponible,/p/la-paradoja/178519/282241,Economía
COACHING PARA EL EXITO,TALANE MIEDANER,"UYU 892,50",Disponible,/p/coaching-para-el-exito/178514/282235,Economía
QUE BIEN TE QUEDA LA INDEPENDENCIA,CAROLINA SUR,"UYU 586,50",Disponible,/p/que-bien-te-queda-la-independencia/175747/279619,Economía
DE GASTADORA A INVERSORA. ROMPIENDO CON LO QUE SE ESPERA DE NOSOTRAS,CAROLINA SUR,"UYU 586,50",Disponible,/p/de-gastadora-a-inversora-rompiendo-con-lo-que-se-espera-de-nosotras/159232/269424,Economía
APRENDE A TRABAJAR,MICHELLE P. KING,"UYU 1.011,50",Disponible,/p/aprende-a-trabajar/177399/281225,Economía
DINERO PARA PAREJAS,RAMIT SETHI,"UYU 1.011,50",Disponible,/p/dinero-para-parejas/177396/281222,Economía
NUEVO VIVIR DEL TRADING RUSTICA,"ELDER, DR ALEXANDER","UYU 1.521,50",Disponible,/p/nuevo-vivir-del-trading-rustica/173386/277246,Economía
PIENSE Y HAGASE RICO CARTONE,NAPOLEON HILL,"UYU 1.266,50",Disponible,/p/piense-y-hagase-rico-cartone/155494/265479,Economía
DEJA DE LLORAR Y EMPIEZA A AHORRAR,TAMARA  GALIMOVA,"UYU 892,50",Disponible,/p/deja-de-llorar-y-empieza-a-ahorrar/178461/282196,Economía
EN CONTRA DEL BIEN,SIN ASIGNAR,"UYU 671,50",Disponible,/p/en-contra-del-bien/177272/281104,Economía
ECONOMIA: VERDADES Y MENTIRAS,THOMAS SOWELL,"UYU 552,50",Disponible,/p/economia-verdades-y-mentiras/178258/282004,Economía
¿QUIEN SE HA LLEVADO MI QUESO?,SPENCER  JOHNSON,"UYU 722,50",Disponible,/p/-iquest-quien-se-ha-llevado-mi-queso-/158507/268673,Economía
EXITO,ROBIN SHARMA,"UYU 586,50",Disponible,/p/exito/153898/263727,Economía
EL HOMBRE MAS RICO DE BABILONIA,GEORGE S. CLASON,"UYU 416,50",Disponible,/p/el-hombre-mas-rico-de-babilonia/177202/281045,Economía
SIETE MITOS SOBRE EL DINERO,ROB DIX,"UYU 756,50",Disponible,/p/siete-mitos-sobre-el-dinero/177323/281148,Economía
UN BOLSILLO FELIZ LLENO DE DINERO,DAVID CAMERON GIKANDI,"UYU 841,50",Disponible,/p/un-bolsillo-feliz-lleno-de-dinero/171793/275655,Economía
TU MARCA ERES TÚ,ANA DELISANTE,"UYU 926,50",Disponible,/p/tu-marca-eres-tu/148567/258062,Economía
LAS LEYES DE LA SUERTE,BRIAN TRACY,"UYU 586,50",Disponible,/p/las-leyes-de-la-suerte/176855/280714,Economía
IN-COMODO,MARCELO DA COSTA,"UYU 756,50",Disponible,/p/in-comodo/176865/280724,Economía
TELEIDOSCOPIO - HISTORIA ECONOMICA DE URUGUAY,LUIS BÉRTOLA,"UYU 1.436,50",Disponible,/p/teleidoscopio-historia-economica-de-uruguay/176743/280638,Economía
METAS,BRIAN TRACY,"UYU 841,50",Disponible,/p/metas/160284/270261,Economía
GRIT,ANGELA DUCKWORTH,"UYU 637,50",Disponible,/p/grit/133187/138346,Economía
EL PODER DE SER VALIOSOS,ARNOLD  SCHWARZENEGGER,"UYU 722,50",Disponible,/p/el-poder-de-ser-valiosos/147792/257251,Economía
EL CAMINO SIMPLE A LA RIQUEZA,JAMES  L. COLLINS,"UYU 841,50",Disponible,/p/el-camino-simple-a-la-riqueza/129876/133729,Economía
ENCUENTRA TU OPORTUNIDAD,SUKHINDER SINGH CASSIDY,"UYU 892,50",Disponible,/p/encuentra-tu-oportunidad/149885/259438,Economía
MÁXIMA EFICACIA,"TRACY, BRIAN","UYU 722,50",Disponible,/p/maxima-eficacia/129411/133038,Economía
LOS 6 TALENTOS LABORALES,PATRICK LENCIONI,"UYU 807,50",Disponible,/p/los-6-talentos-laborales/150750/260341,Economía
ORGANÍZATE CON EFICACIA,DAVID ALLEN,"UYU 1.011,50",Disponible,/p/organizate-con-eficacia/151394/261042,Economía
UN HÉROE CON UNA MISIÓN,DONALD MILLER,"UYU 756,50",Disponible,/p/un-heroe-con-una-mision/151615/261288,Economía
LAS 4 ETAPAS DE LA SEGURIDAD PSICOLÓGICA,TIMOTHY  R. CLARK,"UYU 756,50",Disponible,/p/las-4-etapas-de-la-seguridad-psicologica/152914/262700,Economía
LA ECONOMÍA EXPLICADA PARA QUE AL FIN LA ENTIENDAS,TEJVAN  PETTINGER,"UYU 841,50",Disponible,/p/la-economia-explicada-para-que-al-fin-la-entiendas/153847/263673,Economía
DOMINAR LA INCERTIDUMBRE,MATT WATKINSON Y CSABA KONKOLY,"UYU 892,50",Disponible,/p/dominar-la-incertidumbre/157327/267397,Economía
QUEMAR LAS NAVES,MATT HIGGINS,"UYU 807,50",Disponible,/p/quemar-las-naves/158758/268940,Economía
DIARIO DE UN CEO,STEVEN  BARLETT,"UYU 841,50",Disponible,/p/diario-de-un-ceo/159685/269901,Economía
BESE ESE SAPO,BRIAN TRACY,"UYU 722,50",Disponible,/p/bese-ese-sapo/160255/270231,Economía
MAXIMA EFICACIA,BRIAN TRACY,"UYU 722,50",Disponible,/p/maxima-eficacia/160283/270260,Economía
TRAGUESE ESE SAPO,BRIAN TRACY,"UYU 756,50",Disponible,/p/traguese-ese-sapo/169147/273214,Economía
LAS 4 ETAPAS DE LA SEGURIDAD PSICOLÓGICA,TIMOTHY  R. CLARK,"UYU 756,50",Disponible,/p/las-4-etapas-de-la-seguridad-psicologica/152914/262700,Economía
UN HÉROE CON UNA MISIÓN,DONALD MILLER,"UYU 756,50",Disponible,/p/un-heroe-con-una-mision/151615/261288,Economía
ORGANÍZATE CON EFICACIA,DAVID ALLEN,"UYU 1.011,50",Disponible,/p/organizate-con-eficacia/151394/261042,Economía
LOS 6 TALENTOS LABORALES,PATRICK LENCIONI,"UYU 807,50",Disponible,/p/los-6-talentos-laborales/150750/260341,Economía
MÁXIMA EFICACIA,"TRACY, BRIAN","UYU 722,50",Disponible,/p/maxima-eficacia/129411/133038,Economía
ENCUENTRA TU OPORTUNIDAD,SUKHINDER SINGH CASSIDY,"UYU 892,50",Disponible,/p/encuentra-tu-oportunidad/149885/259438,Economía
EL CAMINO SIMPLE A LA RIQUEZA,JAMES  L. COLLINS,"UYU 841,50",Disponible,/p/el-camino-simple-a-la-riqueza/129876/133729,Economía
EL PODER DE SER VALIOSOS,ARNOLD  SCHWARZENEGGER,"UYU 722,50",Disponible,/p/el-poder-de-ser-valiosos/147792/257251,Economía
GRIT,ANGELA DUCKWORTH,"UYU 637,50",Disponible,/p/grit/133187/138346,Economía
PIENSE Y HÁGASE RICO (BOLSILLO),NAPOLEON HILL,"UYU 501,50",Disponible,/p/piense-y-hagase-rico-bolsillo-/176680/82693,Economía
EL OCASO DEL ESTADO DEL BIENESTAR,JOSÉ RAMON RIERA / IGNACIO BASCO,UYU 1.105,Disponible,/p/el-ocaso-del-estado-del-bienestar/176110/279983,Economía
COMO CREAR UN PLAN DE NEGOCIO,VARIOS AUTORES,"UYU 331,50",Disponible,/p/como-crear-un-plan-de-negocio/162219/271066,Economía
LECCIONES DE LIDERAZGO CREATIVO (EDICIÓN LIMITADA),ROBERT   A. IGER,"UYU 586,50",Disponible,/p/lecciones-de-liderazgo-creativo-edicion-limitada-/175663/279533,Economía
EDUCA TU BILLETERA,ELENA G. DE PAULA,"UYU 807,50",Disponible,/p/educa-tu-billetera/176316/280198,Economía
VIVIR LA COMUNICACION NO VIOLENTA,MARSHALL B.  ROSENBERG,"UYU 671,50",Disponible,/p/vivir-la-comunicacion-no-violenta/138235/143729,Economía
LA RIQUEZA DE LAS NACIONES,ADAM SMITH,"UYU 212,50",Disponible,/p/la-riqueza-de-las-naciones/162287/271139,Economía
EL CAMINO DEL LOBO,JORDAN BELFORT,"UYU 756,50",Disponible,/p/el-camino-del-lobo/57900/59528,Economía
"HOMBRE MÁS RICO DE BABILONIA, EL (BOLSILLO)",GEORGE S. CLASON,"UYU 416,50",Disponible,/p/hombre-mas-rico-de-babilonia-el-bolsillo-/173995/277859,Economía
LA ESCUELA DE NEGOCIOS,ROBERT T. KIYOSAKI,"UYU 586,50",Disponible,/p/la-escuela-de-negocios/170165/116269,Economía
EL HOMBRE MAS RICO DE BABILONIA,GEORGE CLARSON,"UYU 586,50",Disponible,/p/el-hombre-mas-rico-de-babilonia/175437/279305,Economía
AMPLITUD (RANGE),"EPSTEIN, DAVID","UYU 1.181,50",Disponible,/p/amplitud-range-/117410/278574,Economía
CÓMO TRABAJAR CON (CASI) TODO EL MUNDO,MICHAEL  BUNGAY STANIER,"UYU 722,50",Disponible,/p/como-trabajar-con-casi-todo-el-mundo/175284/279153,Economía
AGRO. LA REVOLUCIÓN SORPRENDENTE,"DELLAZOPPA, ROSANNA","UYU 416,50",Disponible,/p/agro-la-revolucion-sorprendente/72394/74316,Economía
EL DESPEGUE,NICOLÁS BATALLA / GABRIEL ODDONE,"UYU 926,50",Disponible,/p/el-despegue/153191/262986,Economía
CÓMO SELECCIONAR ACCIONES GANADORAS. EL MÉTODO SMART MONEY,STEPHEN  CLAPHAM,"UYU 841,50",Disponible,/p/como-seleccionar-acciones-ganadoras-el-metodo-smart-money/174826/278680,Economía
MAMUT O HUMANOIDE,ALBERT RIBA TRULLOLS,UYU 765,Disponible,/p/mamut-o-humanoide/174825/278679,Economía
NUNCA LIDERES SOLO,Keith Ferrazzi  PAUL HILL,UYU 765,Disponible,/p/nunca-lideres-solo/174824/278678,Economía
HUMANO + MÁQUINA,PAUL  R. DAUGHERTY,"UYU 1.096,50",Disponible,/p/humano-maquina/174822/278676,Economía
FORJANDO LÍDERES,VARIOS AUTORES,"UYU 1.011,50",Disponible,/p/forjando-lideres/174821/278675,Economía
LO QUE DEBERÍAS SABER SOBRE HABILIDADES DIRECTIVAS,HARVARD BUSINESS REVIEW,UYU 680,Disponible,/p/lo-que-deberias-saber-sobre-habilidades-directivas/174816/278670,Economía
CULTURA DEL BIENESTAR,CRISTINA  JARDON,"UYU 756,50",Disponible,/p/cultura-del-bienestar/174834/278688,Economía
PIENSA ESTRATEGICAMENTE,VARIOS AUTORES,"UYU 739,50",Disponible,/p/piensa-estrategicamente/174819/278673,Economía
HABLAR COMO UN CEO,SUZANNE  BATES,"UYU 807,50",Disponible,/p/hablar-como-un-ceo/174776/278623,Economía
EL SECRETO DE NAPOLEON HILL,DON GREEN,UYU 935,Disponible,/p/el-secreto-de-napoleon-hill/174401/278268,Economía
EL MANUSCRITO ORIGINAL,NAPOLEON HILL,UYU 2.040,Disponible,/p/el-manuscrito-original/174395/278261,Economía
LIDERAZGO INCONSCIENTE,CARLOS SOSA,UYU 935,Disponible,/p/liderazgo-inconsciente/174393/278259,Economía
AL ESTILO GEEK,ANDREW  MCAFEE,"UYU 841,50",Disponible,/p/al-estilo-geek/174165/278037,Economía
HABITOS ATOMICOS EN ACCION,JAMES CLEAR,"UYU 841,50",Disponible,/p/habitos-atomicos-en-accion/174499/278372,Economía
BENEFICIOS SIN PRODUCCIÓN,COSTAS LAPAVITSAS,"UYU 1.351,50",Disponible,/p/beneficios-sin-produccion/174198/278070,Economía
EN LA LINEA DE QUIEBRA,CORSINO VELA,"UYU 926,50",Disponible,/p/en-la-linea-de-quiebra/174214/278086,Economía
LEYES DEL ÉXITO,NAPOLEON HILL,"UYU 1.997,50",Disponible,/p/leyes-del-exito/112580/116721,Economía
